ID,Station_Name,Report_Date,Latitude,Longitude,Total_Entering,Total_Exiting
1013,San Leandro,2020-05-01,37.72178,-122.160738,21019,21140
1014,San Leandro,2020-06-01,37.72178,-122.160738,26836,26805
1015,San Leandro,2020-07-01,37.72178,-122.160738,30139,30110
1016,San Leandro,2020-08-01,37.72178,-122.160738,30080,29301
1017,San Leandro,2020-09-01,37.72178,-122.160738,31169,30648
1018,San Leandro,2020-10-01,37.72178,-122.160738,34981,34713
1019,San Leandro,2020-11-01,37.72178,-122.160738,31261,30941
1020,San Leandro,2020-12-01,37.72178,-122.160738,29478,29081
1021,San Leandro,2021-01-01,37.72178,-122.160738,27104,26879
1022,San Leandro,2021-02-01,37.72178,-122.160738,28198,27898
1023,San Leandro,2021-03-01,37.72178,-122.160738,34868,34251
1024,San Leandro,2021-04-01,37.72178,-122.160738,36503,36151
1025,San Leandro,2021-05-01,37.72178,-122.160738,37373,37207
1026,San Leandro,2021-06-01,37.72178,-122.160738,42799,42761
1027,San Leandro,2021-07-01,37.72178,-122.160738,46560,46088
1028,San Leandro,2021-08-01,37.72178,-122.160738,52705,51821
1029,San Leandro,2021-09-01,37.72178,-122.160738,56581,56011
1030,San Leandro,2021-10-01,37.72178,-122.160738,57581,56693
1031,San Leandro,2021-11-01,37.72178,-122.160738,55300,54466
1032,San Leandro,2021-12-01,37.72178,-122.160738,53683,52862
1033,South Hayward,2020-01-01,37.634346,-122.057184,66356,69338
1034,South Hayward,2020-02-01,37.634346,-122.057184,64209,66994
1035,South Hayward,2020-03-01,37.634346,-122.057184,35372,36795
1036,South Hayward,2020-04-01,37.634346,-122.057184,8519,9067
1037,South Hayward,2020-05-01,37.634346,-122.057184,9959,10360
1038,South Hayward,2020-06-01,37.634346,-122.057184,13369,13793
1039,South Hayward,2020-07-01,37.634346,-122.057184,15252,15644
1040,South Hayward,2020-08-01,37.634346,-122.057184,14282,14575
1041,South Hayward,2020-09-01,37.634346,-122.057184,14444,14857
1042,South Hayward,2020-10-01,37.634346,-122.057184,16353,16733
1043,South Hayward,2020-11-01,37.634346,-122.057184,14245,14674
1044,South Hayward,2020-12-01,37.634346,-122.057184,13297,13750
1045,South Hayward,2021-01-01,37.634346,-122.057184,12719,12705
1046,South Hayward,2021-02-01,37.634346,-122.057184,12886,12992
1047,South Hayward,2021-03-01,37.634346,-122.057184,15910,15953
1048,South Hayward,2021-04-01,37.634346,-122.057184,16269,16500
1049,South Hayward,2021-05-01,37.634346,-122.057184,16984,16783
1050,South Hayward,2021-06-01,37.634346,-122.057184,18765,19218
1051,South Hayward,2021-07-01,37.634346,-122.057184,19704,20476
1052,South Hayward,2021-08-01,37.634346,-122.057184,22329,23073
1053,South Hayward,2021-09-01,37.634346,-122.057184,24655,25424
1054,South Hayward,2021-10-01,37.634346,-122.057184,26166,26745
1055,South Hayward,2021-11-01,37.634346,-122.057184,24355,25300
1056,South Hayward,2021-12-01,37.634346,-122.057184,22944,24146
1057,South San Francisco,2020-01-01,37.664206,-122.443964,78062,78500
1058,South San Francisco,2020-02-01,37.664206,-122.443964,73209,73641
1059,South San Francisco,2020-03-01,37.664206,-122.443964,35042,34855
1060,South San Francisco,2020-04-01,37.664206,-122.443964,4992,5252
1061,South San Francisco,2020-05-01,37.664206,-122.443964,5858,5945
1062,South San Francisco,2020-06-01,37.664206,-122.443964,8431,8594
1063,South San Francisco,2020-07-01,37.664206,-122.443964,10278,10226
1064,South San Francisco,2020-08-01,37.664206,-122.443964,9800,9279
1065,South San Francisco,2020-09-01,37.664206,-122.443964,10509,10139
1066,South San Francisco,2020-10-01,37.664206,-122.443964,11773,11593
1067,South San Francisco,2020-11-01,37.664206,-122.443964,10281,9983
1068,South San Francisco,2020-12-01,37.664206,-122.443964,9806,9421
1069,South San Francisco,2021-01-01,37.664206,-122.443964,8945,8535
1070,South San Francisco,2021-02-01,37.664206,-122.443964,9389,9209
1071,South San Francisco,2021-03-01,37.664206,-122.443964,11807,11653
1072,South San Francisco,2021-04-01,37.664206,-122.443964,12916,12385
1073,South San Francisco,2021-05-01,37.664206,-122.443964,13454,13107
1074,South San Francisco,2021-06-01,37.664206,-122.443964,16471,15957
1075,South San Francisco,2021-07-01,37.664206,-122.443964,18321,17763
1076,South San Francisco,2021-08-01,37.664206,-122.443964,19855,19212
1077,South San Francisco,2021-09-01,37.664206,-122.443964,21490,20848
1078,South San Francisco,2021-10-01,37.664206,-122.443964,23101,22055
1079,South San Francisco,2021-11-01,37.664206,-122.443964,22358,21266
1080,South San Francisco,2021-12-01,37.664206,-122.443964,21867,21108
1081,Union City,2020-01-01,37.590729,-122.017243,99789,102897
1082,Union City,2020-02-01,37.590729,-122.017243,96390,99115
1083,Union City,2020-03-01,37.590729,-122.017243,42986,46732
1084,Union City,2020-04-01,37.590729,-122.017243,7442,8191
1085,Union City,2020-05-01,37.590729,-122.017243,8817,9200
1086,Union City,2020-06-01,37.590729,-122.017243,11763,12464
1087,Union City,2020-07-01,37.590729,-122.017243,13360,14503
1088,Union City,2020-08-01,37.590729,-122.017243,12964,13824
1089,Union City,2020-09-01,37.590729,-122.017243,13364,14150
1090,Union City,2020-10-01,37.590729,-122.017243,14993,15498
1091,Union City,2020-11-01,37.590729,-122.017243,13534,14037
1092,Union City,2020-12-01,37.590729,-122.017243,12586,12541
1093,Union City,2021-01-01,37.590729,-122.017243,11475,11591
1094,Union City,2021-02-01,37.590729,-122.017243,12128,11910
1095,Union City,2021-03-01,37.590729,-122.017243,14901,14547
1096,Union City,2021-04-01,37.590729,-122.017243,16180,15751
1097,Union City,2021-05-01,37.590729,-122.017243,15698,15329
1098,Union City,2021-06-01,37.590729,-122.017243,19101,18896
1099,Union City,2021-07-01,37.590729,-122.017243,22163,21894
1100,Union City,2021-08-01,37.590729,-122.017243,25119,25015
1101,Union City,2021-09-01,37.590729,-122.017243,28397,28009
1102,Union City,2021-10-01,37.590729,-122.017243,27465,26984
1103,Union City,2021-11-01,37.590729,-122.017243,28602,27894
1104,Union City,2021-12-01,37.590729,-122.017243,26828,26682
1105,Walnut Creek,2020-01-01,37.905809,-122.067316,151483,147213
1106,Walnut Creek,2020-02-01,37.905809,-122.067316,139876,136719
1107,Walnut Creek,2020-03-01,37.905809,-122.067316,60701,58333
1108,Walnut Creek,2020-04-01,37.905809,-122.067316,6758,6539
1109,Walnut Creek,2020-05-01,37.905809,-122.067316,7906,7805
1110,Walnut Creek,2020-06-01,37.905809,-122.067316,12303,12028
1111,Walnut Creek,2020-07-01,37.905809,-122.067316,15372,14573
1112,Walnut Creek,2020-08-01,37.905809,-122.067316,15550,14876
1113,Walnut Creek,2020-09-01,37.905809,-122.067316,16153,15441
1114,Walnut Creek,2020-10-01,37.905809,-122.067316,18936,17806
1115,Walnut Creek,2020-11-01,37.905809,-122.067316,16729,16083
1116,Walnut Creek,2020-12-01,37.905809,-122.067316,14592,14339
1117,Walnut Creek,2021-01-01,37.905809,-122.067316,13217,12891
1118,Walnut Creek,2021-02-01,37.905809,-122.067316,14723,14206
1119,Walnut Creek,2021-03-01,37.905809,-122.067316,19360,18626
1120,Walnut Creek,2021-04-01,37.905809,-122.067316,21828,20787
1121,Walnut Creek,2021-05-01,37.905809,-122.067316,25026,24021
1122,Walnut Creek,2021-06-01,37.905809,-122.067316,30578,29923
1123,Walnut Creek,2021-07-01,37.905809,-122.067316,34764,34355
1124,Walnut Creek,2021-08-01,37.905809,-122.067316,37612,36262
1125,Walnut Creek,2021-09-01,37.905809,-122.067316,39532,38541
1126,Walnut Creek,2021-10-01,37.905809,-122.067316,42452,41733
1127,Walnut Creek,2021-11-01,37.905809,-122.067316,41991,40766
1128,Walnut Creek,2021-12-01,37.905809,-122.067316,39924,39315
1129,Warm Springs/South Fremont,2020-01-01,37.50233,-121.93942,94936,96888
1130,Warm Springs/South Fremont,2020-02-01,37.50233,-121.93942,93639,95809
1131,Warm Springs/South Fremont,2020-03-01,37.50233,-121.93942,37768,38657
1132,Warm Springs/South Fremont,2020-04-01,37.50233,-121.93942,4490,4332
1133,Warm Springs/South Fremont,2020-05-01,37.50233,-121.93942,6627,6567
1134,Warm Springs/South Fremont,2020-06-01,37.50233,-121.93942,6964,7470
1135,Warm Springs/South Fremont,2020-07-01,37.50233,-121.93942,5980,6663
1136,Warm Springs/South Fremont,2020-08-01,37.50233,-121.93942,5771,6499
1137,Warm Springs/South Fremont,2020-09-01,37.50233,-121.93942,6062,6978
1138,Warm Springs/South Fremont,2020-10-01,37.50233,-121.93942,6936,7674
1139,Warm Springs/South Fremont,2020-11-01,37.50233,-121.93942,6642,7127
1140,Warm Springs/South Fremont,2020-12-01,37.50233,-121.93942,6295,6934
1141,Warm Springs/South Fremont,2021-01-01,37.50233,-121.93942,5672,6262
1142,Warm Springs/South Fremont,2021-02-01,37.50233,-121.93942,6229,6917
1143,Warm Springs/South Fremont,2021-03-01,37.50233,-121.93942,7570,8147
1144,Warm Springs/South Fremont,2021-04-01,37.50233,-121.93942,7796,8448
1145,Warm Springs/South Fremont,2021-05-01,37.50233,-121.93942,8314,9015
1146,Warm Springs/South Fremont,2021-06-01,37.50233,-121.93942,10604,11379
1147,Warm Springs/South Fremont,2021-07-01,37.50233,-121.93942,11975,12963
1148,Warm Springs/South Fremont,2021-08-01,37.50233,-121.93942,13516,14664
1149,Warm Springs/South Fremont,2021-09-01,37.50233,-121.93942,15242,16394
1150,Warm Springs/South Fremont,2021-10-01,37.50233,-121.93942,16549,17700
1151,Warm Springs/South Fremont,2021-11-01,37.50233,-121.93942,16522,17868
1152,Warm Springs/South Fremont,2021-12-01,37.50233,-121.93942,15865,17390
1153,West Dublin/Pleasanton,2020-01-01,37.699746,-121.928064,80038,76254
1154,West Dublin/Pleasanton,2020-02-01,37.699746,-121.928064,75618,72108
1155,West Dublin/Pleasanton,2020-03-01,37.699746,-121.928064,29447,28195
1156,West Dublin/Pleasanton,2020-04-01,37.699746,-121.928064,2958,2784
1157,West Dublin/Pleasanton,2020-05-01,37.699746,-121.928064,3542,3465
1158,West Dublin/Pleasanton,2020-06-01,37.699746,-121.928064,5776,5472
1159,West Dublin/Pleasanton,2020-07-01,37.699746,-121.928064,7108,6613
1160,West Dublin/Pleasanton,2020-08-01,37.699746,-121.928064,6807,6711
1161,West Dublin/Pleasanton,2020-09-01,37.699746,-121.928064,7387,7092
1162,West Dublin/Pleasanton,2020-10-01,37.699746,-121.928064,8409,8030
1163,West Dublin/Pleasanton,2020-11-01,37.699746,-121.928064,7641,7134
1164,West Dublin/Pleasanton,2020-12-01,37.699746,-121.928064,7079,6686
1165,West Dublin/Pleasanton,2021-01-01,37.699746,-121.928064,6300,6012
1166,West Dublin/Pleasanton,2021-02-01,37.699746,-121.928064,6986,6483
1167,West Dublin/Pleasanton,2021-03-01,37.699746,-121.928064,8934,8425
1168,West Dublin/Pleasanton,2021-04-01,37.699746,-121.928064,9938,9315
1169,West Dublin/Pleasanton,2021-05-01,37.699746,-121.928064,11143,10665
1170,West Dublin/Pleasanton,2021-06-01,37.699746,-121.928064,13243,12917
1171,West Dublin/Pleasanton,2021-07-01,37.699746,-121.928064,14891,14548
1172,West Dublin/Pleasanton,2021-08-01,37.699746,-121.928064,16520,15956
1173,West Dublin/Pleasanton,2021-09-01,37.699746,-121.928064,17022,16450
1174,West Dublin/Pleasanton,2021-10-01,37.699746,-121.928064,18133,17558
1175,West Dublin/Pleasanton,2021-11-01,37.699746,-121.928064,17630,17068
1176,West Dublin/Pleasanton,2021-12-01,37.699746,-121.928064,17442,16769
1177,West Oakland,2020-01-01,37.804882,-122.295148,169793,188393
1178,West Oakland,2020-02-01,37.804882,-122.295148,164883,183601
1179,West Oakland,2020-03-01,37.804882,-122.295148,79111,87077
1180,West Oakland,2020-04-01,37.804882,-122.295148,15865,16626
1181,West Oakland,2020-05-01,37.804882,-122.295148,18623,19396
1182,West Oakland,2020-06-01,37.804882,-122.295148,26411,27122
1183,West Oakland,2020-07-01,37.804882,-122.295148,28806,30127
1184,West Oakland,2020-08-01,37.804882,-122.295148,28340,30133
1185,West Oakland,2020-09-01,37.804882,-122.295148,29516,30720
1186,West Oakland,2020-10-01,37.804882,-122.295148,33740,35694
1187,West Oakland,2020-11-01,37.804882,-122.295148,31178,32975
1188,West Oakland,2020-12-01,37.804882,-122.295148,29168,30597
1189,West Oakland,2021-01-01,37.804882,-122.295148,26287,27285
1190,West Oakland,2021-02-01,37.804882,-122.295148,27872,28760
1191,West Oakland,2021-03-01,37.804882,-122.295148,33899,35327
1192,West Oakland,2021-04-01,37.804882,-122.295148,35250,37313
1193,West Oakland,2021-05-01,37.804882,-122.295148,38851,41355
1194,West Oakland,2021-06-01,37.804882,-122.295148,44876,48673
1195,West Oakland,2021-07-01,37.804882,-122.295148,47708,51602
1196,West Oakland,2021-08-01,37.804882,-122.295148,51241,54594
1197,West Oakland,2021-09-01,37.804882,-122.295148,56317,59821
1198,West Oakland,2021-10-01,37.804882,-122.295148,60256,65760
1199,West Oakland,2021-11-01,37.804882,-122.295148,57836,62974
1200,West Oakland,2021-12-01,37.804882,-122.295148,55755,61401
